sno,sna,total,available_rent_bikes,sarea,mday,latitude,longitude,ar,sareaen,snaen,aren,available_return_bikes,act,srcUpdateTime,updateTime,infoTime,infoDate
500111021,YouBike2.0_興中立體停車場(興中路),26,7,南港區,2024/7/11 15:03,25.05629,121.607,興中路44巷1號東側,Nangang Dist,YouBike2.0_Xing Zhong Parking Lot (Xingzhong Rd.),No. 1， Ln. 44， Xingzhong Rd. (East),19,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:03,2024/7/11
500111022,YouBike2.0_臺北市立圖書館南港分館,40,21,南港區,2024/7/11 15:39,25.05485,121.60866,南港路一段350號,Nangang Dist,YouBike2.0_Taipei Public Library Nangang Branch,No. 350， Sec. 1， Nangang Rd.,19,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:39,2024/7/11
500111023,YouBike2.0_東陽公園,48,23,南港區,2024/7/11 15:34,25.05716,121.59792,重陽路125巷34號東側,Nangang Dist,YouBike2.0_Dongyang Park,No. 34， Ln. 125， Chongyang Rd. (East),25,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:34,2024/7/11
500111024,YouBike2.0_向陽南港路口,27,20,南港區,2024/7/11 15:49,25.05437,121.59423,向陽路49號北側,Nangang Dist,YouBike2.0_Xiangyang Rd. & Nangang Rd. Intersection,No. 49， Xiangyang Rd. (North),7,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:49,2024/7/11
500111025,YouBike2.0_南港車站(忠孝東路七段415巷),11,5,南港區,2024/7/11 15:38,25.05252,121.60922,忠孝東路七段510號西北側,Nangang Dist,YouBike2.0_Nangang Sta. (Ln. 415， Sec. 7， Zhongxiao E. Rd.),No. 510， Sec. 7， Zhongxiao E. Rd. (Northwest),6,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:38,2024/7/11
500111026,YouBike2.0_捷運南港站(2號出口),23,2,南港區,2024/7/11 15:01,25.05201,121.60741,忠孝東路七段380號(2號出口),Nangang Dist,YouBike2.0_MRT Nangang Sta. (Exit 2),No. 380， Sec. 7， Zhongxiao E. Rd. (Exit 2),21,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:01,2024/7/11
500111027,YouBike2.0_捷運南港站(1號出口),20,5,南港區,2024/7/11 15:49,25.05192,121.60642,忠孝東路七段380號(1號出口),Nangang Dist,YouBike2.0_MRT Nangang Sta. (Exit 1),No. 380， Sec. 7， Zhongxiao E. Rd. (Exit 1),15,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:49,2024/7/11
500111028,YouBike2.0_東新國小,22,6,南港區,2024/7/11 15:43,25.05507,121.6028,東明街68號北側,Nangang Dist,YouBike2.0_Dongxin Elementary School,No. 68， Dongming St. (North),16,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:43,2024/7/11
500111029,YouBike2.0_中華科技大學,20,2,南港區,2024/7/11 14:26,25.03392,121.60985,研究院路三段246號東側,Nangang Dist,YouBike2.0_China University of Science and Technology,No. 246， Sec. 3， Yanjiuyuan Rd. (East),18,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 14:26,2024/7/11
500111030,YouBike2.0_六福公園,19,0,南港區,2024/7/11 14:07,25.04681,121.61703,研究院路二段35巷23弄25號北側,Nangang Dist,YouBike2.0_Liufu Park,No. 25， Aly. 23， Ln. 35， Sec. 2， Academia Rd. (North),19,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 14:07,2024/7/11
500111031,YouBike2.0_南港加壓站,24,2,南港區,2024/7/11 15:46,25.04805,121.61594,研究院路二段3巷1號西側,Nangang Dist,YouBike2.0_Nangangjiaya Sta.,No. 1， Ln. 3， Sec. 2， Academia Rd. (West),22,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:46,2024/7/11
500111032,YouBike2.0_臺北流行音樂中心(南港路),21,4,南港區,2024/7/11 15:31,25.05343,121.59945,南港路二段200-1號南側,Nangang Dist,YouBike2.0_Taipei Pop Music Center,No. 200-1， Sec. 2， Nangang Rd.(South),17,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:31,2024/7/11
500111033,YouBike2.0_興南公園,26,13,南港區,2024/7/11 15:42,25.05766,121.60396,重陽路269號南側,Nangang Dist,YouBike2.0_Xingnan Park,No. 269， Chongyang Rd. (South),13,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:42,2024/7/11
500111034,YouBike2.0_臺北流行音樂中心(市民大道),21,11,南港區,2024/7/11 14:07,25.05211,121.59839,市民大道八段99號,Nangang Dist,YouBike2.0_Taipei Pop Music Center (Civic Blvd),No. 99， Sec. 8， Civic Blvd.,10,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 14:07,2024/7/11
500111035,YouBike2.0_南港車站(市民大道),30,5,南港區,2024/7/11 15:48,25.05326,121.60656,南港路一段313號(市民大道),Nangang Dist,YouBike2.0_Nangang Train Sta. (Civic Blvd),No. 313， Sec. 1， Nangang Rd.,25,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:48,2024/7/11
500111036,YouBike2.0_忠孝東路七段527巷口,26,14,南港區,2024/7/11 15:21,25.05266,121.61275,忠孝東路七段552號,Nangang Dist,YouBike2.0_Ln. 527， Sec. 7， Zhongxiao E Rd. Intersection,No. 552， Sec. 7， Zhongxiao E Rd.,12,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:21,2024/7/11
500111037,YouBike2.0_南港軟體園區(新民街),25,24,南港區,2024/7/11 15:33,25.05627,121.61369,新民街15號北側,Nangang Dist,YouBike2.0_NKSP (Xinmin St),No. 15， Xinmin St. (North),1,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:33,2024/7/11
500111038,YouBike2.0_世貿公園,35,32,南港區,2024/7/11 15:47,25.05831,121.61422,經貿二路188-1號,Nangang Dist,YouBike2.0_World Trade Park,No. 188-1， Jingmao 2nd Rd.,3,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:47,2024/7/11
500111039,YouBike2.0_凌雲五村(研究院路三段8巷),26,10,南港區,2024/7/11 14:28,25.03595,121.61688,研究院路三段10巷1號東側,Nangang Dist,YouBike2.0_Lingyun Village 5 (Ln. 8， Sec. 3， Yanjiuyuan Rd.),No. 1， Ln. 10， Sec. 3， Yanjiuyuan Rd. (East),16,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 14:28,2024/7/11
500111040,YouBike2.0_新新公園(昆陽街60巷),20,13,南港區,2024/7/11 14:15,25.0521,121.59053,南港路三段47巷8號南側,Nangang Dist,YouBike2.0_Xinxin Park (Ln. 60， Kunyang St.),No. 8， Ln. 47， Sec. 3， Nangang Rd. (South),7,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 14:15,2024/7/11
500111041,YouBike2.0_南港高中(昆陽街),26,12,南港區,2024/7/11 15:48,25.05285,121.59279,昆陽街58號東側,Nangang Dist,YouBike2.0_Nangang Senior High School (Kunyang St.),No. 58， Kunyang St. (East),14,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:48,2024/7/11
500111042,YouBike2.0_南港路三段290巷口,20,2,南港區,2024/7/11 14:56,25.05234,121.58152,南港路三段314巷20號,Nangang Dist,YouBike2.0_Ln. 290， Sec. 3， Nangang Rd. Intersection,No.20， Ln. 314， Sec. 3， Nangang Rd.,18,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 14:56,2024/7/11
500111043,YouBike2.0_南港路三段220巷口,25,7,南港區,2024/7/11 15:46,25.05289,121.58599,南港路三段133號,Nangang Dist,YouBike2.0_Ln. 220， Sec. 3， Nangang Rd. Intersection,No. 133， Sec. 3， Nangang Rd.,18,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:46,2024/7/11
500111044,YouBike2.0_南港東新街口,28,12,南港區,2024/7/11 15:38,25.05168,121.58284,東新街4號東側,Nangang Dist,YouBike2.0_Nangang Rd. & Dongxin St. Intersection,No. 4， Dongxin St. (East),16,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:38,2024/7/11
500111045,YouBike2.0_八德中坡路口,40,6,南港區,2024/7/11 15:44,25.05064,121.5803,八德路四段873號,Nangang Dist,YouBike2.0_Bade Rd. & Zhongpo Rd. Intersection,No. 873， Sec. 4， Bade Rd.,34,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:44,2024/7/11
500111046,YouBike2.0_捷運後山埤站(3號出口),18,8,南港區,2024/7/11 15:49,25.04511,121.5836,玉成街150號,Nangang Dist,YouBike2.0_MRT Houshanpi Sta. (Exit 3),No. 150， Yucheng St.,10,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:49,2024/7/11
500111047,YouBike2.0_玉成公園運動中心,26,3,南港區,2024/7/11 15:35,25.04193,121.58493,中坡南路19號,Nangang Dist,YouBike2.0_Yucheng Park Sports Center,-No. 19， Zhongpo S. Rd.,23,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:35,2024/7/11
500111048,YouBike2.0_百福公園,25,7,南港區,2024/7/11 15:38,25.03884,121.58788,福德街309巷7號南側,Nangang Dist,YouBike2.0_Baifu Park,No. 7， Ln. 309， Fude St. (South),18,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:38,2024/7/11
500111049,YouBike2.0_南湖大橋(經貿二路255巷),20,13,南港區,2024/7/11 15:21,25.06148,121.61384,經貿二路255巷1號,Nangang Dist,YouBike2.0_Nanhu Bridge (Ln. 255， Jingmao 2nd Rd.),No. 1， Ln. 255， Jingmao 2nd Rd.,7,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:21,2024/7/11
500111050,YouBike2.0_園區重陽路口,21,2,南港區,2024/7/11 15:43,25.05937,121.61072,重陽路458號西側,Nangang Dist,YouBike2.0_Park St. & Chongyang Rd. Intersection,No. 458， Chongyang Rd.(West),19,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:43,2024/7/11
500111051,YouBike2.0_南港車站B棟(市民大道),24,10,南港區,2024/7/11 15:49,25.05293,121.60549,忠孝東路七段359號(市民大道),Nangang Dist,YouBike2.0_Nangang Station Building B (Civic Blvd.),No. 359， Sec. 7， Zhongxiao E. Rd.,14,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:49,2024/7/11
500111052,YouBike2.0_胡適公園,20,10,南港區,2024/7/11 15:35,25.04014,121.61766,研究院路二段/研究院路二段132巷北側,Nangang Dist,YouBike2.0_Dr.Hu Shih Park,No. 130， Sec. 2， Academia Rd. Intersection (East),10,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:35,2024/7/11
500111053,YouBike2.0_南港抽水站,13,10,南港區,2024/7/11 12:57,25.06164,121.61267,重陽路505號,Nangang Dist,YouBike2.0_Nangang Pumping Station,No. 505， Chongyang Rd.,3,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 12:57,2024/7/11
500111054,YouBike2.0_經貿公園,20,11,南港區,2024/7/11 14:26,25.06271,121.61597,經園街58號北側,Nangang Dist,YouBike2.0_Jingmao Park,No. 58， Jingyuan St. (North),9,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 14:26,2024/7/11
500111055,YouBike2.0_育成高中,20,2,南港區,2024/7/11 15:45,25.05853,121.60983,惠民街71號西側,Nangang Dist,YouBike2.0_Yu Cheng Senior High School,No. 71， Huimin St. (West),18,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:45,2024/7/11
500111056,YouBike2.0_捷運南港展覽館站(7號出口),20,8,南港區,2024/7/11 15:42,25.05436,121.6181,富康街1巷16弄2號東側,Nangang Dist,YouBike2.0_MRT Nangang Exhibition Center Sta. (Exit 7),No. 2， Aly. 16， Ln. 1， Fukang St. (East),12,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:42,2024/7/11
500111057,YouBike2.0_力行橋(南港),18,0,南港區,2024/7/11 15:42,25.05172,121.61686,研究院路一段101巷16弄2號南側,Nangang Dist,YouBike2.0_Lixing Bridge (Nangang),No. 2， Aly. 16， Ln. 101， Sec. 1， Academia Rd.,18,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:42,2024/7/11
500111058,YouBike2.0_舊莊國小(舊莊街一段),15,5,南港區,2024/7/11 13:22,25.03987,121.62015,舊莊街一段/舊莊街一段145巷口,Nangang Dist,YouBike2.0_JiuZhuang Elementary School(Sec. 1， Jiuzong Rd.),Sec. 1， Jiuzong Rd. & Ln. 145， Sec. 1， Jiuzong Rd. Intersection,10,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 13:22,2024/7/11
500111059,YouBike2.0_向陽公園,17,1,南港區,2024/7/11 12:50,25.05705,121.59265,成功路一段76號對側,Nangang Dist,YouBike2.0_Siangyang Greens,No. 76， Sec. 1， Chenggong Rd. (Opposite),16,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 12:50,2024/7/11
500111060,YouBike2.0_小彎社會住宅,51,11,南港區,2024/7/11 15:37,25.0582,121.59368,向陽路258巷/重陽路39巷口(西南側),Nangang Dist,YouBike2.0_Xiaowan Social Housing,Ln. 258， Xiangyang Rd. & Ln. 39， Chongyang Rd. Intersection (Southwest),40,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:37,2024/7/11
500111061,YouBike2.0_捷運南港展覽館站(6號出口),25,2,南港區,2024/7/11 15:42,25.05465,121.6185,南港路一段28號旁,Nangang Dist,YouBike2.0_MRT Nangang Exhibition Center Sta. (Exit 6),No. 28， Sec. 1， Nangang Rd.,23,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:42,2024/7/11
500111062,YouBike2.0_捷運南港展覽館站(4號出口),22,3,南港區,2024/7/11 15:31,25.05535,121.61838,南港路一段32號(4號出口),Nangang Dist,YouBike2.0_MRT Nangang Exhibition Center Sta. (Exit 4),No. 32， Sec. 1， Nangang Rd.,19,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:31,2024/7/11
500111063,YouBike2.0_成德綠地,17,8,南港區,2024/7/11 15:31,25.04675,121.58731,東新街65號東南側,Nangang Dist,YouBike2.0_Chengde Greens,No. 65， Dongxin St. (Southeast),9,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:31,2024/7/11
500111064,YouBike2.0_南港公園(東新街170巷),16,5,南港區,2024/7/11 14:10,25.04134,121.59323,東新街170巷63號對側,Nangang Dist,YouBike2.0_Nangang Park (Ln. 170， Dongxin St.),No. 63， Ln. 170， Dongxin St. (Opposite),11,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 14:10,2024/7/11
500111065,YouBike2.0_中坡市民路口(東北側),19,19,南港區,2024/7/11 15:49,25.04969,121.58028,中坡北路/市民大道七段路口(東北側),Nangang Dist,YouBike2.0_Zhongpo Rd. & Civic Blvd. Intersection (Northeast),Zhongpo N. Rd. & Sec. 7， Civic Blvd. Intersection (Northeast),0,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:49,2024/7/11
500111066,YouBike2.0_昆陽公園,14,6,南港區,2024/7/11 15:43,25.0483,121.59425,昆陽街173號對側,Nangang Dist,YouBike2.0_Kunyang Park,No. 173， Kunyang St.,8,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:43,2024/7/11
500111067,YouBike2.0_南港路二段178巷口,18,5,南港區,2024/7/11 14:34,25.05368,121.59969,南港路二段 / 南港路二段178巷口(北側),Nangang Dist,YouBike2.0_Ln. 178， Sec. 2， Nangang Rd.,Sec. 2， Nangang Rd. & Ln. 178， Sec. 2， Nangang Rd. Intersection (North),13,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 14:34,2024/7/11
500111068,YouBike2.0_南港車站(忠孝東路),24,13,南港區,2024/7/11 15:23,25.05225,121.60766,忠孝東路七段/興中路(西北側),Nangang Dist,YouBike2.0_Nangang Train Sta. (Zhongxiao E. Rd.),Sec. 7， Zhongxiao E. Rd. & Ln. 415， Sec. 7， Zhongxiao E. Rd. Intersection,11,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:23,2024/7/11
500111069,YouBike2.0_南港車站(興華路),48,14,南港區,2024/7/11 15:47,25.05343,121.60633,興華路/市民大道八段路口西北側人行道,Nangang Dist,YouBike2.0_Nangang Train Sta. (Xinghua Rd.),Xinghua Rd. & Sec. 8， Civic Blvd. Intersection (Northwest),34,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:47,2024/7/11
500111070,YouBike2.0_玉成公園(成福路178巷口),27,3,南港區,2024/7/11 15:49,25.04177,121.58735,成福路178巷8號對側,Nangang Dist,YouBike2.0_Yucheng Park (Ln. 178， Chengfu Rd.),No. 8， Ln. 178， Chengfu Rd. (Opposite),24,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:49,2024/7/11
500111071,YouBike2.0_玉東公園(東新街),14,8,南港區,2024/7/11 15:44,25.04998,121.58383,東新街/市民大道七段(北側),Nangang Dist,YouBike2.0_Yudong Park (Dongxin St.),Dongxin St. & Sec. 7， Civic Blvd. Intersection (North),6,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:44,2024/7/11
500111072,YouBike2.0_南港出租國宅社區,25,12,南港區,2024/7/11 15:36,25.03878,121.59302,福德街373巷80號前,Nangang Dist,YouBike2.0_Nangang Community,No. 80， Ln. 373， Fude St.,13,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:36,2024/7/11
500111073,YouBike2.0_成福路197巷口,15,2,南港區,2024/7/11 15:44,25.04066,121.58877,成福路197巷/成福路,Nangang Dist,YouBike2.0_Ln. 197， Chengfu Rd.,Ln. 197， Chengfu Rd. & Chengfu Rd. Intersection,13,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:44,2024/7/11
500111074,YouBike2.0_南港疏散門(基三號疏散門),24,5,南港區,2024/7/11 13:40,25.05543,121.5892,松河街398號對側,Nangang Dist,YouBike2.0_Nangang Evacuating Gate,No. 398， Songhe St. (Opposite),19,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 13:40,2024/7/11
500111075,YouBike2.0_成德立體停車場,17,2,南港區,2024/7/11 15:25,25.04557,121.58629,成福路/東新街80巷10弄,Nangang Dist,YouBike2.0_Cheng De Liti Parking,Chengfu Rd. & Aly. 10， Ln. 80， Dongxin St.,15,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:25,2024/7/11
500111076,YouBike2.0_南港展覽館2館,18,3,南港區,2024/7/11 15:34,25.05545,121.61646,經貿二路/南港路一段(西北側),Nangang Dist,YouBike2.0_Taipei Nangang Exhibition Center Hall 2,Jingmao 2nd Rd. & Sec. 1， Nangang Rd. Intersection (Northwest),15,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:34,2024/7/11
500111077,YouBike2.0_舊莊派出所,15,3,南港區,2024/7/11 13:52,25.03827,121.62274,舊莊街一段/舊莊街一段215巷,Nangang Dist,YouBike2.0_Jiuzhuang Police Station,Sec. 1， Jiuzhuang St. & Ln. 215， Sec. 1， Jiuzhuang St. Intersection,12,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 13:52,2024/7/11
500111078,YouBike2.0_南港路三段80巷,15,12,南港區,2024/7/11 15:43,25.05394,121.59124,南港路三段/南港路三段80巷,Nangang Dist,YouBike2.0_Ln. 80， Sec. 3， Nangang Rd.,Sec. 3， Nangang Rd. & Ln. 80， Sec. 3， Nangang Rd. Intersection,3,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:43,2024/7/11
500111079,YouBike2.0_捷運昆陽站(4號出口),28,7,南港區,2024/7/11 15:41,25.05066,121.59431,忠孝東路六段465號,Nangang Dist,YouBike2.0_MRT Kunyang Sta. (Exit 4),No. 465， Sec. 6， Zhongxiao E. Rd.,21,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:41,2024/7/11
500111080,YouBike2.0_忠孝東路六段278巷口,14,2,南港區,2024/7/11 15:40,25.04916,121.58906,忠孝東路/忠孝東路六段278巷,Nangang Dist,YouBike2.0_Ln. 278， Sec. 6， Zhongxiao E. Rd.,Zhongxiao E. Rd. & Ln. 278， Sec. 6， Zhongxiao E. Rd. Intersection,12,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:40,2024/7/11
500111081,YouBike2.0_中研院人文社會科學館,20,8,南港區,2024/7/11 15:42,25.04126,121.6118,研究院路二段128號(人文社會科學館),Nangang Dist,YouBike2.0_Humanities and Social Science Building,No. 128， Sec. 2， Academia Rd.,12,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:42,2024/7/11
500111082,YouBike2.0_南港路三段130巷口,12,1,南港區,2024/7/11 15:34,25.05457,121.58781,松河街380號對側,Nangang Dist,YouBike2.0_Ln. 130， Sec. 3， Nangang Rd.,No. 380， Songhe St. (Opposite),11,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:34,2024/7/11
500111083,YouBike2.0_南港路三段190巷口,16,7,南港區,2024/7/11 14:11,25.05381,121.58638,松河街358號對側,Nangang Dist,YouBike2.0_Ln. 190， Sec. 3， Nangang Rd.,No. 358， Songhe St. (Opposite),9,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 14:11,2024/7/11
500111084,YouBike2.0_忠孝東路六段212巷口,15,0,南港區,2024/7/11 15:48,25.0488,121.58742,忠孝東路六段226號前,Nangang Dist,YouBike2.0_Ln. 212， Sec. 6， Zhongxiao E. Rd.,No. 226， Sec. 6， Zhongxiao E. Rd.,15,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:48,2024/7/11
500111085,YouBike2.0_新富公園,12,5,南港區,2024/7/11 15:42,25.05296,121.61713,富康街47巷2號對側,Nangang Dist,YouBike2.0_Xinfu Park,No. 2， Ln. 47， Fukang St. (Opposite),7,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:42,2024/7/11
500111086,YouBike2.0_東新街63巷口,15,0,南港區,2024/6/25 09:05,25.04728,121.58605,東新街/東新街63巷,Nangang Dist,YouBike2.0_Ln. 63， Dongxin St.,Dongxin St. & Ln. 63， Dongxin St. Intersection,15,0,2024/7/11 15:49,2024/7/11 15:49,2024/6/25 09:05,2024/6/25
500111087,YouBike2.0_中興公園,15,2,南港區,2024/7/11 15:49,25.04487,121.61481,研究院路二段70巷10弄/研究院路二段98巷,Nangang Dist,YouBike2.0_Zhongxing Park,Aly. 10， Ln. 70， Sec. 2， Academia Rd. & Ln. 98， Sec. 2， Academia Rd. Intersection,13,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:49,2024/7/11
500111088,YouBike2.0_向陽市民大道路口(西北側),13,6,南港區,2024/7/11 15:42,25.05163,121.59535,向陽路/市民大道七段,Nangang Dist,YouBike2.0_XiangYang Rd. & Civic Blvd. Intersection (Northwest),XiangYang Rd. & Sec. 7， Civic Blvd. Intersection,7,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:42,2024/7/11
500111089,YouBike2.0_向陽南港路口(西北側),16,6,南港區,2024/7/11 15:35,25.05486,121.5944,南港路二段312號,Nangang Dist,YouBike2.0_XiangYang Rd. & NanGang Rd. Intersection (Northwest),No. 312， Sec. 2， NanGang Rd.,10,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:35,2024/7/11
500111090,YouBike2.0_研究院路一段151巷口,14,2,南港區,2024/7/11 15:31,25.04997,121.6162,研究院路1段151巷18號前,Nangang Dist,YouBike2.0_Ln. 151， Sec. 1， Academia Rd.,No. 18， Ln. 151， Sec. 1， Academia Rd.,12,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:31,2024/7/11
500111091,YouBike2.0_興中重陽路口,14,6,南港區,2024/7/11 15:48,25.05801,121.60674,興中路/重陽路,Nangang Dist,YouBike2.0_XingZhong Rd. & ChongYang Rd. Intersection,XingZhong Rd. & ChongYang Rd. Intersection,8,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:48,2024/7/11
500111113,YouBike2.0_內湖機廠(港東街),20,16,南港區,2024/7/11 14:17,25.058,121.62189,經貿一路77號(港東街),Nangang Dist,YouBike2.0_Taipei Metro Neihu Depot (Gangdong St.),No. 77， Jingmao 1st Rd. (Gangdong St.),4,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 14:17,2024/7/11
500112001,YouBike2.0_黎忠區民活動中心,16,8,信義區,2024/7/11 15:39,25.02035,121.55769,和平東路三段391巷16號,Xinyi Dist,YouBike2.0_Lizhong Community Center,No. 16， Ln. 391， Sec. 3， Heping E. Rd.,8,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:39,2024/7/11
500112002,YouBike2.0_基隆路二段159巷口,14,1,信義區,2024/7/11 15:49,25.02561,121.55409,基隆路二段155號,Xinyi Dist,YouBike2.0_Ln. 159， Sec. 2， Keelung Rd. Intersection,No. 155， Sec. 2， Keelung Rd.,13,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:49,2024/7/11
500112003,YouBike2.0_嘉興街175巷口,16,0,信義區,2024/7/11 15:44,25.02811,121.55671,基隆路二段131-4號(前),Xinyi Dist,YouBike2.0_Ln. 175， Jiaxing St Intersection.,No. 131-4， Sec. 2， Keelung Rd.,16,1,2024/7/11 15:49,2024/7/11 15:49,2024/7/11 15:44,2024/7/11
